age,educational-num,capital-gain,capital-loss,hours-per-week,workclass
45,13,0,0,50,Private
26,9,0,0,40,Private
23,10,0,0,40,Private
43,14,4934,0,40,Private
42,9,0,0,40,Private
72,10,0,0,25,Private
57,13,15024,0,60,Private
24,13,0,0,45,Private
27,9,0,0,40,Private
54,9,0,0,40,Private
42,9,0,0,60,Local-gov
17,5,0,0,40,Private
48,13,0,0,55,Private
39,13,0,0,40,Private
41,13,7688,0,70,Self-emp-inc
57,9,0,0,45,Private
44,16,0,0,36,Local-gov
49,9,0,0,40,Private
44,12,1151,0,50,Private
42,11,0,0,44,Private
18,8,0,0,18,Private
51,9,0,0,40,Private
28,13,0,0,40,Private
39,12,15024,0,45,Private
25,9,0,0,52,Private
41,15,0,1977,50,Private
39,10,0,0,40,Private
42,7,0,0,30,Self-emp-not-inc
33,9,0,1617,40,Private
47,10,0,0,45,Private
27,13,0,0,68,Local-gov
39,14,0,1848,45,Private
20,10,0,0,40,Private
49,9,0,0,40,Private
46,9,0,1740,35,Private
47,9,0,0,30,Private
35,5,0,0,40,Private
24,9,0,0,40,Private
43,13,0,0,35,Private
53,7,0,0,48,Private
47,10,0,0,40,Private
34,10,0,0,40,Private
37,11,0,0,40,Private
35,9,0,0,30,Private
23,10,0,0,40,Private
29,9,0,0,50,Private
23,10,0,0,40,Private
35,9,0,0,35,Private
27,13,0,0,40,Local-gov
40,9,0,0,70,Private
31,13,0,0,65,Private
18,10,2176,0,40,Private
25,12,0,0,40,Private
36,10,0,0,40,Private
38,6,0,0,40,Private
52,9,0,0,40,Private
23,9,0,0,35,Private
48,10,0,0,30,Self-emp-not-inc
46,9,0,0,40,Private
26,9,0,0,40,Private
47,9,0,0,40,Private
65,13,6723,0,40,Private
31,9,0,0,40,Local-gov
38,9,7688,0,40,Private
68,9,0,0,40,Private
26,13,0,0,40,Private
42,9,0,0,40,Private
49,9,0,0,40,Private
42,13,0,1887,40,Private
39,14,7688,0,65,Private
31,5,0,0,40,Self-emp-not-inc
28,13,0,0,20,State-gov
36,13,0,0,50,Private
42,10,0,0,40,State-gov
62,9,0,0,40,Private
21,9,0,0,24,Private
21,10,0,0,20,Private
22,10,0,0,25,Private
30,6,0,0,40,Private
64,9,0,0,40,Private
28,13,15024,0,28,Private
41,12,0,1887,40,Self-emp-not-inc
25,9,0,0,40,Private
27,9,0,0,40,Private
40,12,0,0,44,Private
58,10,0,0,40,Private
31,15,0,0,99,Private
50,9,0,0,40,Local-gov
27,9,0,0,40,Private
50,13,0,0,40,Private
45,9,0,0,40,Private
33,8,0,0,40,Private
62,10,0,1974,40,Private
38,9,0,2051,40,Private
19,10,0,0,35,Private
30,7,0,0,30,Private
38,10,0,0,25,Private
42,9,0,0,99,Self-emp-not-inc
49,10,0,0,25,Self-emp-inc
53,14,0,1902,50,Private
45,10,0,1887,40,Local-gov
24,10,0,0,40,Private
29,11,0,0,35,Private
24,10,5060,0,30,Private
25,11,0,0,55,Self-emp-inc
51,6,0,0,40,State-gov
19,10,0,0,8,Private
38,10,0,0,52,Private
60,9,0,0,40,Private
29,9,0,0,40,Self-emp-not-inc
28,6,0,0,40,Federal-gov
36,9,0,0,45,Private
24,12,0,0,40,Private
43,12,0,0,38,Private
29,15,0,0,55,Self-emp-inc
67,15,20051,0,25,Self-emp-not-inc
20,9,0,0,40,Private
21,10,0,0,20,Private
20,6,0,0,40,Private
42,12,0,0,60,Private
20,10,0,0,10,Private
19,9,0,0,35,Local-gov
34,9,0,0,45,Private
40,13,0,0,45,Local-gov
33,10,0,0,25,Private
36,10,0,0,37,Private
43,12,0,2444,70,Private
41,9,0,0,40,Local-gov
34,9,0,0,40,State-gov
33,12,0,0,40,Private
47,9,0,0,40,Private
41,2,0,0,50,Private
40,9,0,0,40,Private
28,13,0,0,40,Private
62,9,0,0,90,Self-emp-not-inc
29,9,0,0,50,Private
46,10,0,0,40,Private
28,9,0,0,60,Private
57,9,0,0,40,Federal-gov
22,10,0,0,40,Private
28,12,0,0,40,Local-gov
24,13,0,0,45,Private
54,13,27828,0,50,Self-emp-not-inc
22,7,0,0,40,Private
36,13,0,0,40,State-gov
50,10,0,0,40,Private
18,7,0,0,24,Private
52,12,0,0,40,State-gov
36,13,0,1741,40,Private
34,13,0,0,55,Self-emp-not-inc
21,11,0,0,40,Private
46,9,0,0,40,Private
61,14,0,0,25,Local-gov
22,10,0,0,25,State-gov
36,15,15024,0,50,State-gov
43,14,914,0,40,Local-gov
25,12,0,0,37,Private
17,6,0,0,30,Private
45,11,4386,0,38,Private
30,15,0,1590,80,Private
40,14,0,0,35,Private
31,14,0,0,45,Local-gov
42,13,0,0,40,Private
53,9,0,0,40,Private
37,2,0,0,40,Private
37,9,0,0,20,State-gov
54,10,0,0,40,Private
36,9,0,0,30,Private
46,13,0,0,48,Private
32,5,0,0,50,Private
17,7,594,0,40,Private
42,13,0,0,40,State-gov
37,9,0,0,40,Local-gov
29,9,0,0,48,Private
54,13,0,0,40,Private
38,8,0,0,48,Private
46,9,0,0,40,Local-gov
24,9,0,0,40,Private
57,2,0,0,40,Private
59,2,0,0,40,Private
33,13,0,0,40,Private
35,9,0,1594,40,Private
53,9,2829,0,40,Private
26,9,0,0,40,Private
55,14,2228,0,50,Self-emp-not-inc
46,9,0,0,45,Private
44,13,0,0,38,State-gov
30,11,3137,0,60,Self-emp-not-inc
24,10,0,0,24,Private
32,6,0,0,37,Private
35,13,0,0,40,Private
67,14,0,0,30,Private
56,13,0,0,20,Self-emp-not-inc
26,14,0,0,20,Private
46,12,6497,0,40,Private
52,9,0,0,48,Private
38,10,0,0,40,Self-emp-not-inc
31,9,0,0,50,Private
53,9,0,0,30,Private
27,9,0,0,40,Private
39,13,0,0,40,Private
22,9,0,0,40,Private
37,10,0,0,35,Private
20,9,0,0,30,Private
60,9,0,0,40,Local-gov
51,11,0,0,48,Private
57,15,0,0,50,Federal-gov
59,10,0,0,40,Private
37,9,0,0,40,Private
35,9,0,0,40,Private
43,10,0,0,72,Private
17,8,0,0,35,Private
45,13,0,0,50,Private
18,9,0,0,40,Private
52,8,0,0,40,Private
18,10,0,0,9,Private
20,10,0,0,40,Private
34,9,0,0,40,Private
19,9,0,0,20,Private
17,5,0,0,45,Local-gov
30,13,0,0,35,Federal-gov
29,13,0,0,45,Private
30,10,8614,0,50,Private
50,13,0,0,37,State-gov
22,9,0,0,40,Private
21,9,0,0,35,Private
39,5,0,0,40,Self-emp-not-inc
20,10,4416,0,25,Private
62,12,0,0,7,Private
32,10,0,0,38,Private
38,12,0,0,40,Private
32,10,3887,0,40,Private
55,13,3464,0,40,Private
38,14,99999,0,70,Private
34,7,0,0,30,Private
28,9,0,0,20,Private
26,10,0,0,37,Private
41,9,0,0,40,Private
61,16,0,1902,40,State-gov
75,9,3456,0,40,Self-emp-not-inc
21,11,0,0,50,Private
50,9,0,0,40,Private
26,9,0,0,65,Private
39,4,0,0,40,Private
24,10,0,0,40,Self-emp-not-inc
56,9,0,0,18,Private
17,7,0,0,17,Private
37,9,0,0,52,Private
23,11,0,0,30,Private
57,9,0,0,60,Self-emp-not-inc
42,13,0,0,45,Local-gov
25,13,0,0,40,Private
22,13,0,0,20,Private
39,9,0,0,40,Private
54,7,0,0,40,Private
41,13,0,0,50,Self-emp-inc
43,9,0,0,40,Federal-gov
19,9,0,0,40,Private
35,10,0,0,40,Private
34,9,0,0,60,Private
19,9,0,0,30,Private
33,10,0,0,40,Private
33,10,0,0,52,Private
49,14,0,0,65,Private
31,9,0,0,50,Private
41,11,4386,0,60,Private
24,9,0,0,40,Private
45,9,0,0,38,State-gov
63,13,15024,0,45,Private
75,10,0,0,16,Private
34,9,0,0,40,Private
69,13,9386,0,50,Private
33,14,0,0,40,Private
44,9,0,0,43,Private
45,13,3103,0,40,Private
18,7,0,0,20,Private
48,9,0,0,52,Private
43,9,0,0,40,Private
26,9,0,1848,60,Private
35,9,0,0,50,Private
34,10,0,0,40,Private
48,9,0,0,70,Private
54,9,0,0,40,Local-gov
57,9,0,0,40,Private
21,9,0,0,60,Private
28,10,0,0,55,Private
51,11,0,0,40,Private
34,9,0,0,53,Local-gov
41,10,0,0,45,Local-gov
21,10,0,0,27,Private
26,13,0,0,58,Private
66,9,0,0,40,Private
40,16,0,1977,45,Private
48,12,0,0,40,Private
41,9,0,0,40,Private
41,13,15024,0,60,Private
55,12,0,0,40,Local-gov
43,13,0,0,40,Private
51,11,0,0,50,Private
31,7,0,0,40,Private
30,13,6849,0,60,Self-emp-not-inc
51,9,0,0,40,Private
31,9,0,0,40,Local-gov
18,10,0,0,37,Private
60,9,0,1092,40,Private
29,9,0,0,40,Private
33,9,0,0,40,Private
34,3,0,0,40,Private
40,14,0,0,99,Self-emp-inc
57,10,0,0,38,Private
55,13,0,0,60,Local-gov
40,12,0,0,60,Self-emp-not-inc
26,13,0,0,35,State-gov
29,10,0,0,40,Private
30,13,0,0,40,Private
29,14,0,0,50,Private
43,10,0,0,50,Private
65,7,0,0,8,Private
19,10,0,0,35,Private
35,9,0,1887,50,Private
28,9,0,0,40,Private
34,9,0,0,40,Private
61,11,0,1887,60,Private
63,9,0,0,32,Local-gov
47,13,0,0,40,State-gov
31,10,0,0,40,Private
18,10,2907,0,30,Private
29,13,0,0,45,Private
59,9,0,0,40,Private
50,14,0,0,62,Private
49,4,2407,0,50,Private
60,13,0,0,45,Private
35,14,0,0,40,Self-emp-not-inc
48,9,0,0,40,Federal-gov
41,9,0,0,40,Private
56,10,0,0,50,Private
26,8,0,0,40,Private
53,9,0,0,40,Private
23,9,0,0,40,Private
58,4,0,0,50,Private
61,9,0,0,40,Private
29,10,0,0,60,Private
22,9,0,0,40,Private
43,13,0,1977,50,Private
31,10,0,0,30,Private
90,9,0,0,40,Private
53,11,0,0,40,Private
55,9,3411,0,40,Private
34,16,0,0,60,State-gov
28,10,5013,0,55,Private
36,9,0,0,40,Private
33,13,0,0,40,Private
17,6,0,0,12,Private
38,7,0,0,40,Private
60,11,0,0,60,Private
34,13,0,0,50,Private
57,3,0,0,40,Private
39,9,0,0,60,Private
50,13,0,0,80,Self-emp-not-inc
45,13,0,0,40,Private
37,13,0,0,35,Private
27,10,0,0,48,Private
43,13,0,0,45,Private
41,10,0,0,36,Private
20,14,0,0,25,Private
44,14,0,0,20,Private
50,11,0,0,50,Private
54,9,0,0,45,Private
31,13,0,1564,60,Private
33,10,0,0,35,Private
22,5,0,0,50,Private
46,10,0,0,40,Private
30,13,0,0,40,Private
57,10,0,0,25,Self-emp-not-inc
26,9,0,0,40,Private
52,12,0,0,40,Local-gov
55,14,0,0,45,Local-gov
47,13,0,0,40,Private
19,9,0,0,40,Private
26,9,0,0,40,Private
44,12,0,0,40,Private
42,14,0,0,40,Private
39,10,0,0,60,Private
26,9,0,0,50,Private
26,14,0,0,20,Private
50,14,0,0,55,Self-emp-inc
46,14,0,0,50,Self-emp-not-inc
18,10,2176,0,20,Private
26,13,0,0,60,Private
32,13,0,1902,40,Private
50,3,0,0,34,Private
47,10,0,0,40,Local-gov
52,9,0,0,25,Private
25,10,0,0,40,Federal-gov
42,7,0,0,40,Local-gov
53,9,0,0,45,Private
30,9,0,0,8,Private
23,2,0,0,36,Private
32,10,0,0,60,Private
29,9,0,0,25,Self-emp-inc
40,12,0,0,40,Private
45,14,0,0,40,State-gov
55,13,0,0,40,Private
59,14,0,0,40,Local-gov
56,11,15024,0,40,Private
23,8,0,0,50,Private
37,9,0,0,40,Local-gov
25,9,0,0,48,Private
27,5,0,0,24,Private
21,9,0,0,40,Private
47,9,5178,0,40,Local-gov
38,10,0,0,60,Private
62,14,10520,0,33,Local-gov
27,10,0,0,40,Private
27,9,0,0,40,Private
40,10,0,0,40,Private
22,10,99999,0,55,Self-emp-not-inc
33,9,0,0,60,Private
28,11,0,0,5,Private
28,9,0,0,40,Private
29,9,0,0,55,Private
46,5,0,0,40,Private
30,9,0,0,40,Private
28,10,0,0,40,Private
39,13,0,0,40,Private
35,10,0,0,40,Private
50,10,0,0,39,Private
63,5,0,0,20,Private
56,11,0,0,48,Private
46,10,0,0,40,Private
19,10,0,0,30,Private
31,9,0,0,15,Private
51,14,0,0,40,State-gov
17,7,0,0,5,Private
27,10,0,0,40,Local-gov
30,10,0,0,45,Private
18,10,0,0,20,Private
41,10,4650,0,40,Private
40,14,0,0,40,Local-gov
35,13,0,0,50,Private
29,9,0,0,10,Private
27,13,0,1848,55,Private
25,6,2597,0,50,Private
53,2,0,0,40,Private
53,13,0,0,35,Private
26,9,0,0,50,State-gov
41,13,0,0,70,Private
28,9,0,0,70,Private
48,14,0,0,60,State-gov
22,13,0,0,30,Private
40,15,7688,0,40,Federal-gov
52,13,0,1902,60,Self-emp-inc
53,14,0,1669,35,Local-gov
40,10,7298,0,50,Private
57,12,0,0,75,Private
53,11,0,0,40,Self-emp-not-inc
23,10,0,0,8,Private
31,10,0,0,40,Self-emp-not-inc
20,5,0,0,28,Private
25,15,0,0,20,Private
37,10,0,0,40,Private
50,9,0,0,40,Private
34,9,0,0,35,Self-emp-not-inc
37,13,0,0,50,Private
52,13,0,0,45,Private
29,11,0,0,90,Self-emp-not-inc
49,10,0,1887,40,Private
31,10,0,0,40,Private
47,9,0,0,40,Private
51,9,0,0,70,Self-emp-not-inc
27,9,0,0,50,Private
23,13,0,0,40,Private
55,9,0,0,46,Private
28,10,0,0,50,Private
31,13,0,0,40,Local-gov
30,9,0,0,40,Private
23,13,0,0,60,Private
19,9,0,0,50,Private
22,10,0,0,25,Private
50,9,0,0,25,Private
21,9,0,0,35,Private
75,10,0,0,40,Self-emp-inc
29,9,0,0,40,Private
47,10,0,0,40,Private
20,9,0,0,40,Private
33,9,0,0,40,Private
45,16,0,0,45,Private
41,11,0,0,43,Private
23,9,0,0,40,Private
38,13,5178,0,50,Private
67,10,0,0,41,State-gov
21,10,0,0,35,Private
38,10,0,0,45,Private
31,9,0,0,40,Private
59,10,0,0,40,Self-emp-not-inc
36,9,0,0,40,Private
50,10,0,0,40,Local-gov
60,6,0,0,40,Self-emp-inc
30,14,0,0,45,Private
28,13,0,0,50,Self-emp-inc
36,10,0,0,60,Private
27,9,0,0,40,Private
18,8,0,0,20,Private
44,10,0,1485,40,Local-gov
56,4,0,0,40,Private
51,13,0,0,40,Self-emp-inc
48,13,0,0,45,Private
31,11,0,0,45,Private
35,11,0,0,40,Private
35,9,0,0,40,Private
36,10,0,0,40,Private
47,12,0,1672,65,Self-emp-not-inc
23,10,0,0,25,Private
21,10,0,0,20,Private
49,10,0,0,60,Private
51,15,15024,0,60,Self-emp-inc
46,11,0,0,40,Private
31,9,3137,0,45,Private
27,9,0,0,40,Private
48,10,0,0,40,Private
30,10,0,0,40,Private
29,13,0,0,50,Local-gov
50,14,0,0,50,Federal-gov
18,9,0,0,35,Private
37,9,0,1902,55,Private
51,9,0,0,60,Self-emp-not-inc
31,9,0,0,47,Private
29,11,14344,0,40,Private
39,6,0,2051,40,Private
48,10,0,0,40,Private
44,13,7688,0,50,Private
39,6,0,0,40,Private
22,7,0,0,35,Local-gov
42,5,0,0,40,Private
18,9,0,0,33,Private
27,10,0,0,25,Private
51,6,0,0,40,Private
27,10,0,0,40,Self-emp-not-inc
60,7,0,0,50,Self-emp-not-inc
36,2,0,0,40,Private
45,13,0,0,60,Private
40,9,0,0,52,Private
63,10,4386,0,40,Private
41,9,0,0,50,Private
34,9,1151,0,48,Private
34,10,0,0,40,Private
31,13,0,0,40,Private
22,12,0,0,15,State-gov
49,10,0,0,50,Private
36,15,0,0,50,Private
27,13,0,0,37,Private
52,9,0,1887,60,Self-emp-not-inc
29,9,0,0,50,Private
27,6,0,0,35,Private
42,9,0,0,65,Private
49,13,0,0,40,Self-emp-not-inc
24,10,0,0,50,Private
22,9,0,0,20,Private
30,13,0,0,40,Self-emp-not-inc
28,10,0,0,40,Private
20,11,0,0,40,Private
45,15,15024,0,43,Self-emp-inc
39,9,4687,0,50,Private
43,15,0,0,66,Private
18,9,0,0,20,Private
53,9,0,0,40,Private
74,10,0,0,20,Private
39,13,0,0,48,Private
49,9,0,0,42,Private
21,6,0,0,35,Private
39,9,0,1564,50,Private
49,11,0,0,25,Private
47,13,7298,0,44,Private
46,9,0,0,40,Self-emp-not-inc
29,11,7298,0,32,Private
61,9,0,0,16,Self-emp-not-inc
48,10,0,0,38,Private
44,5,0,0,40,Private
37,13,0,0,60,Self-emp-inc
45,10,0,1740,50,Private
51,13,0,0,45,Self-emp-not-inc
33,13,0,0,50,Local-gov
55,13,0,0,8,Self-emp-not-inc
25,10,0,0,60,Private
26,9,0,0,40,Private
54,9,0,0,40,Private
38,9,0,0,33,Private
39,14,0,1977,20,Local-gov
20,10,0,0,40,State-gov
30,9,0,0,40,Private
29,9,0,0,45,Federal-gov
42,9,0,0,40,Private
24,12,0,0,40,Private
36,9,0,0,50,Private
60,14,0,0,50,Private
42,9,0,0,44,Private
42,6,0,0,45,Private
46,9,0,0,40,Private
52,14,4787,0,44,State-gov
43,10,0,0,35,Private
43,13,0,0,40,State-gov
27,7,0,0,40,Private
52,14,7298,0,60,Local-gov
31,10,0,0,50,Private
44,5,0,0,40,Private
27,10,0,0,40,Private
50,10,0,0,40,Private
23,10,0,0,40,Private
22,10,0,0,30,Private
36,10,0,0,40,State-gov
24,13,3674,0,40,Private
59,10,0,0,40,Private
39,11,0,0,50,Private
23,13,0,0,40,Private
37,13,0,1340,42,Private
25,12,0,0,38,Local-gov
40,9,0,1628,45,Private
38,13,7688,0,60,State-gov
31,9,0,0,35,Private
28,16,0,0,40,Local-gov
24,9,0,0,25,Private
46,12,0,1887,50,Local-gov
29,9,0,0,40,Private
38,15,0,0,50,Federal-gov
53,10,0,0,40,Private
33,9,0,1902,40,Private
44,9,0,0,48,Private
46,13,0,0,45,Private
30,13,0,0,40,Private
24,10,0,0,40,Private
29,9,0,0,40,Private
62,10,0,0,70,Self-emp-not-inc
25,9,0,0,45,Private
45,10,0,0,40,Private
21,10,0,0,40,Private
64,10,0,0,40,Federal-gov
39,13,0,0,40,Private
60,9,0,0,40,Private
35,9,0,0,40,Private
27,13,0,0,40,Private
41,9,0,0,40,Private
32,14,0,0,50,State-gov
24,9,0,0,40,Private
32,13,0,0,40,Private
42,10,0,0,45,Local-gov
58,14,0,0,27,Private
23,14,0,1887,50,Private
31,9,0,0,40,Federal-gov
37,13,0,0,16,Private
19,9,0,0,38,Private
27,13,0,0,20,Self-emp-not-inc
61,5,0,0,58,Self-emp-not-inc
39,13,0,0,45,Private
25,13,0,0,40,Private
58,10,0,0,40,Private
27,10,0,0,50,Self-emp-not-inc
51,3,0,0,52,Private
43,14,15024,0,40,Local-gov
46,9,0,0,40,Private
50,9,0,0,40,Local-gov
20,9,0,0,15,Private
35,13,0,0,32,Private
57,2,0,0,40,Private
40,15,0,0,40,Private
42,6,0,0,35,Local-gov
67,6,0,0,40,Self-emp-inc
47,13,7688,0,44,Private
30,9,0,0,50,Private
26,7,0,0,15,Private
51,9,0,0,40,Private
38,10,0,0,45,Private
24,9,0,0,35,Private
48,9,0,0,50,Self-emp-not-inc
70,13,6418,0,40,Private
35,9,0,0,40,Private
26,10,0,0,45,Private
64,9,0,0,3,Private
26,9,0,0,35,Private
39,9,0,0,30,Self-emp-not-inc
55,10,0,0,36,Private
33,9,0,0,40,Self-emp-not-inc
31,13,0,0,55,Private
28,9,0,0,20,Local-gov
50,14,0,0,30,Private
26,13,0,0,55,Local-gov
44,12,0,1741,40,Federal-gov
51,9,0,0,40,Private
34,9,0,0,50,Private
37,13,7688,0,39,Private
29,15,0,0,50,Private
24,13,0,0,40,Private
27,11,0,0,40,Private
44,10,0,0,45,Private
24,9,0,0,40,Private
54,9,0,0,55,Private
47,10,0,0,50,Private
30,9,0,0,30,Private
35,10,0,0,40,Private
39,10,0,0,40,Federal-gov
42,12,0,0,40,Private
70,13,0,2377,50,Self-emp-inc
41,15,0,0,40,Private
36,9,0,0,38,Private
44,14,0,0,42,Private
20,10,0,0,17,Private
29,6,0,0,40,Private
27,9,0,0,40,Private
30,14,0,0,40,Private
59,10,0,1579,60,Self-emp-not-inc
31,13,0,0,25,Private
21,9,0,0,40,Private
26,10,0,0,37,Private
57,9,0,0,45,Self-emp-inc
59,10,0,0,20,Self-emp-not-inc
25,10,0,0,55,Private
39,14,7688,0,45,Private
53,14,3103,0,40,Private
32,9,0,0,40,State-gov
38,7,0,0,40,Private
21,11,0,0,35,Private
17,7,0,0,30,Private
44,7,0,0,40,Private
23,10,0,0,20,Private
57,10,9386,0,40,Private
30,7,0,0,40,State-gov
51,9,0,0,55,Self-emp-not-inc
54,9,0,0,35,Self-emp-not-inc
44,10,0,0,40,Private
60,10,0,0,16,Private
28,13,7298,0,42,Private
39,9,0,0,50,Private
55,14,0,0,40,Private
36,14,0,0,50,Private
55,14,3103,0,45,Local-gov
33,9,0,0,55,Private
30,9,7298,0,40,Private
40,13,0,0,20,Local-gov
30,14,0,0,50,Private
40,10,0,0,30,Private
24,9,0,0,50,Private
18,7,0,0,20,Private
18,9,0,0,25,Private
49,9,0,0,45,Private
42,9,0,0,50,Private
28,9,0,0,40,Local-gov
32,12,0,0,40,Private
48,10,0,0,50,Self-emp-not-inc
24,4,0,0,32,Private
73,9,0,0,25,Self-emp-not-inc
23,10,0,0,60,Private
19,10,0,0,40,Private
27,9,0,0,35,Private
27,8,0,0,40,Private
41,15,0,0,50,Self-emp-not-inc
31,9,0,0,20,Private
64,9,0,0,40,Self-emp-inc
45,8,0,0,10,Private
47,9,0,0,35,Private
22,9,0,0,35,Private
24,13,0,0,40,Private
69,9,0,0,20,State-gov
40,11,0,0,40,Self-emp-not-inc
45,9,0,0,40,Private
47,12,10520,0,45,Self-emp-not-inc
31,9,0,0,40,Private
48,12,0,0,42,Private
41,13,0,0,35,Private
34,13,0,0,40,Private
48,10,0,0,40,Private
28,11,7688,0,36,Local-gov
20,12,0,0,40,Private
39,13,0,0,40,Private
40,10,0,0,40,Federal-gov
28,6,0,0,45,Private
20,10,0,0,25,Private
41,13,0,0,40,Private
49,10,0,0,50,Self-emp-inc
24,9,0,0,40,Private
35,9,0,0,40,State-gov
22,10,0,0,40,Private
23,13,0,0,30,Private
23,9,0,0,40,Private
42,11,4386,0,80,Self-emp-not-inc
34,10,0,0,64,Private
32,11,4650,0,40,Federal-gov
54,9,0,0,54,Private
48,13,0,0,40,Private
38,13,0,0,40,Private
48,13,0,0,40,State-gov
22,3,0,0,40,Private
42,13,0,0,50,Private
31,16,0,0,40,Private
27,9,0,0,50,Private
57,14,10520,0,32,Private
46,11,3325,0,42,State-gov
44,11,0,0,40,Federal-gov
42,10,0,0,40,Local-gov
24,13,0,0,40,Private
38,2,0,0,40,Private
29,13,0,0,52,Private
38,9,0,0,55,Private
33,10,0,0,40,Private
61,9,0,0,4,Private
49,11,0,0,40,Local-gov
51,12,0,0,40,Self-emp-not-inc
42,9,0,0,35,Private
21,9,0,0,40,Private
54,10,0,0,50,Private
23,10,0,0,30,Private
52,6,0,0,40,Private
28,14,7298,0,40,Local-gov
23,10,0,0,40,Private
43,9,0,0,80,Private
45,10,0,0,50,Private
51,4,0,0,42,Self-emp-not-inc
23,10,0,0,40,Private
73,13,0,0,30,Self-emp-not-inc
47,7,0,0,55,Self-emp-not-inc
26,11,0,0,40,Private
40,9,0,0,40,Private
32,13,0,0,47,Self-emp-not-inc
39,6,0,0,40,Private
33,13,0,0,40,Federal-gov
35,9,0,0,35,Private
42,9,0,0,40,Private
46,10,0,0,44,Private
33,9,0,0,40,Private
47,3,0,0,20,Private
33,13,0,0,40,Private
26,9,0,0,40,Private
42,10,0,0,40,State-gov
28,13,0,0,50,Private
18,8,0,0,20,Private
33,10,0,0,45,Self-emp-not-inc
36,13,0,0,44,Private
33,9,7688,0,48,Private
40,9,0,0,40,Private
57,16,0,1902,40,Self-emp-not-inc
40,9,0,0,45,Private
36,9,0,0,50,Private
45,13,0,0,40,Private
52,13,0,0,50,Private
24,9,0,0,40,Private
30,9,0,0,40,Private
46,16,0,0,45,Self-emp-not-inc
36,9,0,0,40,Private
48,9,0,0,50,Private
36,11,0,0,40,Private
48,9,0,0,40,Private
21,10,0,1719,9,Private
18,9,0,0,40,Private
38,13,0,0,50,Private
36,13,7298,0,55,State-gov
38,9,0,0,40,Private
55,15,0,0,55,Self-emp-not-inc
27,9,0,0,45,Private
22,12,0,0,40,State-gov
29,10,0,0,40,Private
40,10,0,0,40,Private
21,10,0,0,20,Private
49,9,0,0,40,Private
29,13,0,0,50,Private
28,13,0,0,50,Private
26,9,0,0,40,Private
33,9,0,0,41,Private
59,14,0,0,40,Private
37,11,0,0,40,Private
27,10,0,0,40,Private
39,14,0,0,40,Private
49,14,0,0,80,Local-gov
30,9,0,0,40,Private
28,5,0,0,40,Private
25,13,0,0,40,State-gov
18,6,0,0,40,Private
25,12,0,0,26,Private
36,10,0,0,40,Private
52,9,0,0,40,Private
25,9,0,0,40,Private
26,13,0,0,40,Private
50,13,0,2415,20,Private
48,12,0,0,40,Private
39,9,0,0,40,Private
30,13,0,0,40,Local-gov
26,9,0,0,60,Private
36,10,0,1887,40,Private
49,16,0,0,60,Private
34,13,0,0,60,Local-gov
28,9,0,0,48,Private
28,9,0,0,40,Self-emp-not-inc
42,10,7688,0,40,Private
26,9,0,0,40,Self-emp-not-inc
54,9,0,0,40,Private
61,9,0,0,53,Self-emp-not-inc
45,15,0,0,30,Self-emp-not-inc
29,13,0,0,35,Private
74,9,0,0,16,Private
61,9,0,0,40,Local-gov
27,10,0,0,22,Private
53,13,0,0,40,Federal-gov
57,9,0,0,40,Self-emp-not-inc
41,10,0,0,40,Private
45,13,0,0,50,Private
43,9,0,0,40,Private
29,9,0,0,25,Private
41,13,0,0,40,Private
50,9,0,0,40,Private
52,9,0,0,60,Private
18,9,0,0,60,Self-emp-inc
57,9,0,0,40,Private
63,10,0,1740,40,State-gov
29,9,0,0,40,Private
32,13,7688,0,40,Self-emp-not-inc
34,9,0,0,40,Private
43,9,0,0,58,Private
39,10,0,0,40,Private
28,9,0,0,45,Private
32,13,0,0,40,Private
28,15,0,0,90,State-gov
40,10,4386,0,50,Private
25,13,0,0,60,Private
54,14,0,0,50,Local-gov
48,13,0,0,70,Self-emp-inc
51,10,0,0,36,Private
67,4,0,0,35,State-gov
17,6,0,0,24,Private
24,10,0,0,40,State-gov
25,9,0,0,40,Private
54,10,0,0,47,Private
32,9,0,0,40,Private
41,9,0,0,40,Federal-gov
53,9,0,0,40,Private
45,11,0,0,32,Private
51,9,0,0,40,Private
41,14,7298,0,60,State-gov
40,11,0,0,65,Federal-gov
27,9,0,0,40,Private
41,13,3103,0,35,Private
51,13,0,0,60,Private
36,10,0,0,40,Private
34,9,0,0,55,Self-emp-inc
43,9,0,0,40,Private
61,9,0,0,20,Federal-gov
31,6,0,0,40,Private
34,9,0,0,65,Private
43,9,0,1902,99,Private
52,8,0,0,40,Private
18,7,0,0,20,Private
37,10,0,0,40,Federal-gov
60,9,0,0,40,Private
47,10,0,0,25,Private
21,10,0,0,30,Private
34,13,7688,0,55,Self-emp-inc
28,9,0,1741,52,Private
40,11,0,0,40,Local-gov
26,12,0,0,40,Private
48,10,0,0,40,Private
46,10,0,0,40,Private
58,10,0,0,48,Private
32,9,0,0,40,Self-emp-inc
38,10,0,0,40,Private
43,10,0,0,99,Self-emp-not-inc
17,7,0,0,12,Private
36,9,5013,0,40,Private
30,9,3103,0,70,Private
45,9,0,0,40,Private
51,9,0,0,50,Self-emp-not-inc
29,10,0,0,48,Private
35,11,0,0,65,Self-emp-not-inc
19,10,0,0,20,Private
56,5,0,0,40,Private
