age,educational-num,hours-per-week,workclass
71,14,20,Local-gov
34,13,40,Private
25,9,40,Private
40,9,30,Private
67,10,25,Private
40,9,40,Private
18,9,18,Private
38,13,50,Private
38,7,40,Private
42,9,40,Private
36,9,32,State-gov
23,2,40,Self-emp-not-inc
56,9,40,Private
36,10,52,Private
22,10,40,Private
39,8,40,Private
36,15,40,State-gov
44,10,56,Private
38,7,52,Private
37,6,55,Private
57,9,16,Local-gov
54,8,40,Private
18,10,30,Self-emp-not-inc
63,4,40,Self-emp-not-inc
38,9,20,Self-emp-inc
26,7,25,Private
40,7,20,Private
20,9,40,Private
39,6,40,Private
28,9,42,Private
30,10,5,Private
42,9,40,Private
42,9,50,Private
21,9,40,Private
40,10,40,Private
36,7,40,Private
67,10,35,Private
65,10,40,Private
50,13,50,Local-gov
18,6,27,Private
31,9,38,Private
36,10,50,Self-emp-inc
20,9,40,Private
34,9,40,Private
24,9,39,Private
38,9,40,Federal-gov
17,6,20,Private
52,9,30,Without-pay
34,14,40,Private
49,15,48,Private
45,5,15,Private
46,13,35,Private
34,13,50,Self-emp-inc
21,8,30,Self-emp-not-inc
17,7,30,Private
23,10,40,Private
32,10,40,Private
22,10,40,Private
48,9,35,State-gov
27,13,50,State-gov
43,14,40,Private
44,9,50,Private
55,10,60,Private
31,9,40,Private
34,9,48,Private
34,9,40,Private
37,13,40,Private
21,10,10,Private
35,11,40,Private
28,10,30,Private
62,9,40,Private
40,10,40,Federal-gov
34,13,39,Private
32,14,40,Private
70,10,34,Private
23,9,50,Private
57,9,40,Private
34,15,35,Self-emp-not-inc
24,6,40,Private
41,13,35,Local-gov
38,4,40,Self-emp-not-inc
48,12,40,Private
43,13,40,Private
18,10,40,Private
35,13,40,Private
42,9,48,Private
30,10,35,Private
42,13,45,Private
48,10,40,Private
70,9,28,Private
37,5,35,Private
51,11,40,Private
35,9,40,Private
59,13,43,Self-emp-not-inc
57,13,50,Private
26,9,20,Private
26,3,35,Private
19,9,35,Private
34,9,40,Private
56,13,55,Private
25,13,40,Private
46,15,80,Self-emp-not-inc
22,9,20,Private
72,10,40,Self-emp-not-inc
36,9,40,Private
28,9,45,Private
37,9,40,Private
42,13,50,Private
44,10,44,Private
33,10,21,Private
53,16,40,State-gov
28,10,50,Private
69,13,20,Private
20,10,27,Private
33,10,50,Private
47,9,60,Private
50,9,35,Local-gov
22,10,45,Private
20,9,40,Private
42,13,50,Local-gov
23,9,40,Private
32,10,45,Private
41,13,50,Private
35,9,40,Private
40,14,50,Private
25,10,40,Private
34,16,20,State-gov
23,11,40,Private
30,14,40,Local-gov
55,14,45,Local-gov
26,14,40,Private
39,14,60,Private
52,9,40,Private
42,10,60,Private
25,13,48,Private
27,13,35,Private
30,4,40,Self-emp-not-inc
23,13,40,State-gov
47,13,40,Self-emp-not-inc
18,9,20,Private
52,10,35,Private
24,9,48,Private
58,9,55,Self-emp-inc
35,9,40,Private
31,11,40,Private
46,10,60,Private
43,14,40,Private
21,9,35,Private
52,10,60,Private
24,13,35,Private
22,9,48,Private
39,10,25,Private
34,9,40,State-gov
58,13,40,Private
26,13,25,Private
29,9,40,Private
28,12,35,Private
62,10,40,Local-gov
54,3,40,Private
36,10,65,Private
18,8,18,Private
25,11,40,Private
48,10,40,Private
30,15,24,Private
41,9,40,Local-gov
59,9,60,Private
36,7,40,Private
30,9,54,Private
27,9,40,Private
30,13,15,Private
47,11,25,Private
39,9,40,Private
31,9,40,Private
44,12,40,Private
37,9,40,Private
28,10,63,Private
38,9,40,Private
26,9,40,Private
44,10,40,Private
40,10,50,Private
53,9,28,State-gov
31,10,50,Private
18,9,40,Private
43,9,45,Self-emp-inc
30,9,35,Private
19,9,40,State-gov
36,9,40,Private
25,14,60,Private
36,7,60,Private
22,10,50,Private
42,13,40,Federal-gov
33,10,40,State-gov
38,9,40,Private
33,9,40,State-gov
52,9,40,Self-emp-not-inc
30,10,30,Private
18,10,10,State-gov
17,6,40,Private
48,10,40,Private
46,10,40,Local-gov
55,9,60,Private
28,13,40,Private
33,9,40,Private
44,9,24,Private
43,9,40,Private
42,10,40,Private
39,11,40,Private
23,6,50,Private
20,10,20,State-gov
29,10,35,Private
54,10,65,Self-emp-not-inc
34,11,40,Private
30,13,40,Private
59,7,60,Private
40,4,40,Private
37,9,40,Private
45,9,40,Private
55,14,40,Self-emp-not-inc
49,10,44,Local-gov
49,12,25,Self-emp-not-inc
30,9,40,Federal-gov
56,10,40,Federal-gov
29,10,40,Private
33,9,40,Private
25,10,42,Private
28,11,70,Private
23,9,40,Private
39,9,50,Self-emp-not-inc
37,13,40,Self-emp-not-inc
39,14,40,Private
32,13,35,Federal-gov
26,13,45,Private
57,10,40,Federal-gov
36,5,50,Private
30,13,50,Private
27,9,50,Private
21,10,55,Private
22,9,40,Private
43,9,40,Local-gov
20,10,40,Private
30,9,65,Private
57,14,40,Private
42,11,40,Private
29,11,45,Private
44,9,52,Local-gov
28,12,43,Private
42,9,40,Private
26,13,40,Private
29,10,36,Private
42,13,30,Private
30,9,50,Private
21,10,10,State-gov
59,9,30,Private
56,9,40,Private
39,1,12,Private
21,10,50,Private
48,13,37,Private
35,9,40,State-gov
43,13,60,Private
23,11,15,Private
41,13,40,Private
35,14,50,Self-emp-inc
22,10,35,Private
53,9,40,Private
42,10,40,Private
36,9,40,Private
44,13,50,Local-gov
27,13,40,Private
39,9,40,Self-emp-not-inc
59,5,40,Private
34,10,48,Local-gov
17,8,23,Private
31,9,40,Private
59,10,12,Private
39,10,40,Private
46,13,40,State-gov
31,9,80,Private
27,13,45,Private
18,7,12,Private
46,10,60,Private
55,13,40,Private
48,13,43,Private
53,9,26,Private
44,13,48,Self-emp-not-inc
43,10,50,Private
50,9,40,Private
56,4,20,Private
27,9,40,Private
20,9,40,Private
18,6,6,Local-gov
34,9,50,Private
38,10,40,Private
40,13,15,Self-emp-inc
55,10,40,Private
35,9,40,Self-emp-not-inc
26,9,40,Private
54,13,40,State-gov
22,9,40,Private
52,9,40,Local-gov
33,6,40,Private
42,14,40,Private
19,9,10,Without-pay
45,10,99,Private
53,9,72,Self-emp-not-inc
46,9,43,Private
25,10,40,Private
90,13,40,Private
33,9,40,Private
45,10,70,Private
47,9,40,Private
38,14,43,Local-gov
37,9,30,Private
53,14,70,State-gov
56,13,40,Private
18,7,15,Private
50,10,36,Private
26,13,20,Private
36,10,40,Private
37,7,40,Private
32,13,40,Private
38,12,60,Self-emp-not-inc
62,9,84,Private
46,9,40,Private
41,9,41,Private
37,9,15,Private
38,12,40,Private
35,8,40,Private
34,13,40,Private
50,9,40,Private
28,10,32,Private
67,13,35,Local-gov
34,10,30,Self-emp-not-inc
23,9,30,Private
50,9,45,Private
45,14,50,Local-gov
17,8,16,Private
25,9,48,Private
21,10,40,Private
50,15,50,Private
17,6,20,Private
63,9,40,Private
31,14,43,Local-gov
45,9,40,Private
25,9,40,Private
20,8,40,Private
42,16,40,Private
56,10,40,Private
47,9,46,Private
69,9,32,Private
42,13,55,Private
19,9,60,Private
56,10,50,Self-emp-not-inc
33,13,50,Private
61,14,40,Federal-gov
38,9,35,Private
50,9,50,Self-emp-not-inc
39,10,50,Private
35,9,50,Self-emp-not-inc
27,10,44,Private
40,10,40,Self-emp-inc
59,16,40,State-gov
42,9,30,Federal-gov
59,10,40,Private
54,16,60,Self-emp-inc
38,10,50,Private
53,13,30,Private
20,10,30,Private
54,10,40,Federal-gov
41,14,45,Self-emp-not-inc
33,9,55,Local-gov
35,9,30,Private
22,9,50,Private
45,13,70,Self-emp-not-inc
29,14,40,Private
56,14,60,Self-emp-not-inc
23,13,25,Private
30,9,35,Private
17,7,25,Private
35,10,40,Local-gov
42,11,40,State-gov
42,9,40,Private
19,9,30,Private
32,12,45,Private
44,10,40,Private
53,10,36,Private
47,13,60,Self-emp-not-inc
24,10,40,Private
30,10,40,State-gov
42,9,45,Private
19,9,40,Private
37,7,37,Self-emp-not-inc
26,6,99,Self-emp-not-inc
25,9,16,Local-gov
52,10,40,Private
50,9,40,Local-gov
32,9,40,Private
37,9,40,Private
42,14,35,Local-gov
47,9,40,Private
47,10,40,Private
28,13,40,Private
27,13,40,Private
61,9,40,Self-emp-not-inc
47,3,40,Private
30,12,40,Private
54,9,40,Private
56,15,40,Local-gov
69,10,24,Private
30,9,40,Private
36,10,40,Private
42,7,60,Self-emp-not-inc
45,13,45,Federal-gov
39,13,20,Private
26,7,40,Private
28,13,42,Local-gov
31,14,40,Private
32,3,60,Private
51,9,40,Private
29,9,60,Private
38,14,60,Local-gov
64,10,10,Private
26,10,40,State-gov
68,3,22,Private
32,9,48,Private
29,10,40,Private
21,9,40,Private
26,9,40,Private
52,9,40,Private
31,9,55,Private
29,9,45,Local-gov
19,10,27,Private
51,9,40,Private
45,5,40,Private
20,9,32,Private
40,10,48,Private
43,16,55,Private
52,10,40,Local-gov
46,10,24,Private
24,9,40,Private
20,5,50,Private
38,13,60,Self-emp-not-inc
24,13,40,Private
32,15,75,State-gov
49,4,35,Private
36,14,40,Private
31,9,45,Private
46,10,40,Private
46,10,70,Local-gov
29,9,40,Private
37,9,40,Private
28,13,40,Self-emp-not-inc
48,9,40,Private
52,7,20,Private
19,9,35,Private
31,13,40,Self-emp-not-inc
47,13,55,Private
37,9,40,Private
46,12,44,Private
51,9,60,Self-emp-not-inc
50,14,45,Private
38,4,84,Private
40,9,35,Local-gov
58,10,40,Private
36,9,40,Private
26,13,35,Local-gov
49,6,48,Private
39,14,38,State-gov
46,13,45,Private
26,9,37,Private
40,14,40,Federal-gov
53,16,40,State-gov
60,10,50,Self-emp-not-inc
28,9,40,Private
31,9,55,Private
45,9,50,Private
34,9,40,Private
27,14,40,State-gov
40,10,40,Private
68,9,32,Private
51,9,50,Private
55,9,20,Private
43,12,45,Private
23,13,27,State-gov
48,9,40,Private
42,10,30,Self-emp-inc
51,9,40,Self-emp-inc
32,9,55,Private
34,10,45,Private
31,9,70,Local-gov
17,6,8,Private
37,9,40,Private
26,8,40,Private
17,7,15,Private
34,13,40,Private
46,7,40,Private
41,14,40,Local-gov
59,6,40,Private
50,9,50,Self-emp-not-inc
46,9,40,Private
45,14,40,Private
27,9,40,Private
31,13,50,Private
32,9,38,Private
28,9,50,Private
32,13,40,Private
36,12,50,Private
39,11,40,Self-emp-inc
23,9,40,Private
44,9,40,Private
37,10,40,Private
36,4,40,Private
45,7,40,Private
43,9,40,Federal-gov
49,15,55,Private
37,9,40,Private
26,9,40,Private
34,15,55,Private
51,10,60,Private
24,10,40,Private
67,13,40,Self-emp-not-inc
40,9,45,Private
32,9,40,Private
21,10,16,Private
39,10,15,Self-emp-not-inc
33,7,40,Private
48,9,60,Private
21,10,30,Private
68,11,50,Self-emp-inc
24,9,40,Private
24,7,40,Private
23,13,45,Private
40,9,63,Private
48,13,50,Private
42,9,60,Self-emp-not-inc
45,13,40,Federal-gov
31,9,50,Private
53,11,45,Private
25,13,55,Private
32,10,50,Private
41,13,35,Self-emp-inc
57,9,40,Local-gov
25,6,40,Private
40,10,40,Private
17,7,13,Private
17,5,40,Private
82,10,20,Self-emp-inc
40,12,32,Private
26,10,35,Private
37,10,40,Private
25,6,40,Private
65,6,22,Private
39,13,40,Private
36,9,40,Self-emp-not-inc
37,9,45,Self-emp-not-inc
23,9,40,Private
34,9,40,Private
63,13,20,Self-emp-not-inc
59,9,35,Private
17,7,9,Private
28,6,30,Private
45,13,40,Federal-gov
40,13,60,Self-emp-inc
45,9,40,Private
20,5,40,Private
59,13,22,Local-gov
41,9,40,Private
49,10,48,Local-gov
37,11,45,Private
31,9,45,Self-emp-not-inc
21,10,40,Private
27,13,15,Private
51,9,40,Private
46,2,40,Private
48,10,60,Private
39,14,40,Local-gov
50,12,45,Private
41,9,40,Private
21,10,25,Private
54,12,50,Self-emp-inc
40,9,40,Private
44,9,41,Private
50,9,50,Private
42,10,45,Private
34,9,40,Private
46,10,40,Private
35,9,40,Private
38,12,40,Private
37,15,36,Private
30,9,40,Private
22,13,40,Private
21,9,40,Private
40,1,40,Private
56,9,55,Self-emp-not-inc
48,5,40,Private
21,11,36,Private
52,7,40,Private
60,14,50,Local-gov
45,16,50,Private
30,9,45,Private
31,9,40,Private
36,5,35,Private
42,15,60,Private
28,14,35,Local-gov
62,15,45,Private
45,11,40,Private
47,13,38,Private
43,12,40,Private
24,10,35,Private
44,9,39,Private
25,9,25,Private
21,10,40,Private
29,11,43,Private
21,10,40,Private
41,15,45,Self-emp-inc
55,10,99,Self-emp-not-inc
42,9,40,Private
63,9,35,Self-emp-not-inc
21,10,24,Private
45,9,35,Private
21,9,40,Private
34,14,40,Private
53,8,35,Private
45,9,40,Private
47,9,4,Private
41,7,36,Private
35,13,30,Private
43,14,50,Self-emp-inc
53,2,32,Local-gov
34,10,45,Private
46,11,40,Federal-gov
59,12,40,Private
53,13,50,Private
33,4,35,Private
45,9,50,Private
48,14,40,Self-emp-inc
42,10,40,Private
55,9,72,Private
46,9,50,Self-emp-not-inc
17,7,16,Private
23,10,35,Private
21,9,60,Private
53,9,40,Federal-gov
61,9,20,Self-emp-inc
58,9,40,State-gov
36,9,50,Private
45,10,38,Local-gov
39,13,30,Private
39,13,50,Private
48,16,40,Self-emp-inc
41,13,38,Private
30,12,40,Private
50,12,45,Private
51,9,48,Self-emp-not-inc
23,10,40,Private
41,10,60,Private
47,9,70,Federal-gov
51,13,55,Private
60,9,40,Self-emp-inc
51,13,40,Private
20,10,40,Local-gov
29,9,37,Local-gov
42,10,48,State-gov
32,9,16,Private
19,8,40,Private
34,11,45,Private
48,9,48,Private
38,10,40,Private
38,15,50,Private
40,13,50,Self-emp-not-inc
39,14,50,Private
26,13,40,Private
23,10,10,State-gov
20,3,40,Private
49,13,40,Private
23,9,40,Private
47,13,45,Private
43,10,40,Private
56,10,30,Private
60,7,35,Self-emp-not-inc
29,9,40,Private
25,13,38,Private
39,11,40,Private
37,11,35,Private
38,13,45,Private
47,9,36,Private
50,15,50,Self-emp-not-inc
64,9,40,Self-emp-not-inc
35,10,40,Private
42,13,44,Private
51,13,40,Private
21,9,40,Private
53,14,50,Self-emp-not-inc
29,11,40,Private
37,14,50,Private
20,8,40,Private
18,10,50,Private
57,10,45,Private
27,10,40,Private
23,11,50,Self-emp-inc
36,13,60,Self-emp-inc
48,9,40,Private
40,10,43,Private
51,13,16,Private
59,5,40,Private
32,10,40,Private
39,10,40,Private
32,9,40,Private
38,9,40,Private
44,13,38,State-gov
51,9,40,Private
54,9,20,Private
22,10,30,Private
19,9,40,Private
31,12,45,Federal-gov
53,9,40,Private
28,13,45,Private
19,9,32,Private
40,10,40,Federal-gov
21,10,10,Private
39,13,60,Private
40,14,35,Local-gov
36,9,40,Private
18,5,42,Private
32,13,55,Self-emp-inc
50,9,40,Private
18,7,15,Private
19,9,43,Private
53,10,40,Private
49,9,32,Private
31,10,40,Private
47,9,35,Self-emp-not-inc
35,10,40,Local-gov
47,10,20,Local-gov
43,14,20,Self-emp-not-inc
51,10,21,Private
54,14,40,Private
76,5,30,Local-gov
33,4,43,Private
19,8,15,Private
49,11,40,Private
26,9,40,Private
23,10,15,Private
49,9,40,Private
24,10,65,Private
48,9,40,Private
36,10,40,State-gov
33,8,40,Private
31,13,48,Private
53,13,44,Private
22,13,10,Private
43,9,40,Private
31,12,40,Private
53,14,40,State-gov
36,13,45,Federal-gov
47,9,40,Local-gov
52,10,40,Private
39,9,40,Private
24,13,40,Private
17,6,40,Local-gov
53,14,40,Local-gov
21,10,40,Private
29,13,64,Private
34,13,40,State-gov
28,10,40,Private
61,13,40,Private
20,9,60,Private
47,9,40,State-gov
40,13,45,Private
26,10,10,Local-gov
53,10,40,Private
26,13,50,Private
39,15,99,Private
17,7,15,Local-gov
46,16,40,Private
34,13,40,Private
45,13,45,Self-emp-not-inc
23,9,16,Private
41,9,40,Private
26,13,40,Private
28,13,4,Self-emp-not-inc
18,7,15,Self-emp-inc
38,9,40,Private
28,13,40,Private
49,14,40,Private
29,13,40,Private
43,14,50,Local-gov
34,14,40,State-gov
30,11,45,Private
25,13,40,Private
27,13,40,Private
25,9,40,Private
22,10,40,Private
49,9,40,Private
44,9,50,Self-emp-not-inc
37,12,50,Self-emp-not-inc
39,13,45,Private
33,9,40,Private
41,14,35,Self-emp-not-inc
65,13,40,Private
40,13,53,Private
31,10,40,Private
28,10,40,Private
71,9,52,Private
25,13,40,Local-gov
25,4,60,Private
36,15,60,Self-emp-not-inc
56,9,40,Private
34,10,40,Private
39,13,40,Private
31,15,45,Private
22,9,20,Private
44,10,38,Private
60,9,45,Self-emp-not-inc
65,7,40,Private
44,10,50,Private
53,9,40,Local-gov
28,9,40,Private
41,13,45,Private
35,7,40,Private
41,5,70,Self-emp-inc
28,9,35,Private
53,9,40,Private
26,10,45,Private
28,9,40,Local-gov
27,10,40,Private
27,9,8,Private
26,9,40,Private
53,9,35,Private
34,9,40,Private
50,14,50,Self-emp-inc
30,9,62,Private
47,9,40,Private
55,10,40,Federal-gov
35,10,40,Private
39,14,60,Self-emp-inc
30,13,55,Private
39,9,40,Private
19,10,20,Private
57,9,60,Self-emp-not-inc
21,10,20,Private
25,10,22,Self-emp-not-inc
32,11,45,Private
26,9,40,Private
42,10,40,Private
39,10,47,Self-emp-not-inc
48,13,44,Private
24,10,35,Private
46,11,40,Private
53,10,25,Private
36,10,70,Federal-gov
34,9,45,Private
25,9,70,Private
33,10,30,Private
45,13,40,Private
31,12,40,Federal-gov
21,9,20,Private
33,5,55,Private
44,10,40,Private
34,11,40,Private
30,10,10,Private
32,10,40,Local-gov
29,13,40,Private
20,10,20,Private
35,9,40,State-gov
35,9,40,Private
29,9,38,Private
21,9,40,Private
43,13,40,Federal-gov
33,9,40,Private
61,15,50,Federal-gov
42,14,40,Private
33,8,40,Private
35,10,40,State-gov
22,10,20,Private
61,9,40,Private
28,11,35,Private
24,9,40,Private
58,14,35,Local-gov
42,9,40,Private
56,10,45,Private
25,9,40,Private
59,9,40,Private
65,13,10,Self-emp-not-inc
57,14,50,Private
36,12,44,Private
42,10,50,Private
18,7,40,Private
28,9,40,Private
20,9,20,Private
19,10,30,Private
28,13,48,Private
37,11,40,Private
23,10,40,Private
60,10,47,Private
17,8,12,Local-gov
37,13,45,Local-gov
29,11,40,State-gov
34,9,20,Private
37,10,15,Self-emp-not-inc
47,13,40,State-gov
22,9,40,Private
61,9,40,Private
57,3,45,Private
33,16,40,Federal-gov
54,9,40,Private
40,14,40,Private
40,8,50,Private
40,9,42,Local-gov
35,7,40,Private
32,7,40,Private
49,10,50,Self-emp-not-inc
31,9,40,Private
58,13,40,Private
26,13,50,Self-emp-inc
35,4,40,Self-emp-not-inc
25,10,40,Private
43,8,40,Private
32,10,35,Private
45,13,60,Private
48,9,40,Private
31,3,40,Private
28,9,40,Private
50,13,60,Self-emp-not-inc
22,9,40,Private
19,10,20,Private
38,13,63,Private
23,9,40,Private
24,13,40,Self-emp-inc
26,11,40,Private
45,9,40,State-gov
88,10,40,Private
19,7,15,Private
24,9,50,Private
48,6,40,Private
46,10,40,Private
31,9,50,Self-emp-inc
58,9,40,Private
35,9,40,Local-gov
36,9,40,Private
36,15,55,Private
47,14,40,Local-gov
30,10,45,Private
30,14,40,Local-gov
30,13,43,Self-emp-inc
23,10,40,Local-gov
41,15,50,Self-emp-not-inc
52,10,60,Private
27,12,40,Private
59,9,45,Private
21,9,36,Private
60,9,40,Private
69,15,34,State-gov
24,9,40,Private
19,9,25,Private
60,12,20,State-gov
64,10,35,Private
39,11,60,Self-emp-inc
51,12,45,Private
51,6,35,Private
25,10,40,Private
37,10,40,Private
74,9,14,Self-emp-not-inc
26,13,40,State-gov
23,9,30,Private
57,15,36,Self-emp-inc
20,7,15,Private
37,9,40,Private
46,13,40,Private
39,10,45,Private
40,9,30,Private
50,9,40,State-gov
25,1,35,Private
44,9,45,Private
41,9,40,Private
30,9,15,Self-emp-not-inc
38,11,50,Private
54,6,40,Private
40,9,52,Federal-gov
37,7,40,Private
46,13,40,Federal-gov
38,9,45,Private
20,10,10,Private
35,10,40,Private
62,13,40,Private
34,13,45,Private
56,9,90,Self-emp-not-inc
30,14,20,State-gov
17,7,20,Private
18,7,4,Self-emp-not-inc
35,7,40,Private
21,9,1,Private
46,9,50,Self-emp-not-inc
33,10,60,Self-emp-not-inc
27,10,40,Private
36,10,40,Private
42,4,40,Private
35,9,50,Private
25,13,40,Private
47,13,40,Federal-gov
44,15,75,State-gov
51,9,40,Federal-gov
53,9,42,Private
47,9,40,Private
20,7,40,Private
32,10,70,Private
28,9,50,Private
52,9,40,Private
35,14,40,Private
30,10,40,Private
33,10,50,Private
21,10,20,Private
56,13,65,Private
45,13,40,Private
20,10,20,Private
62,9,40,Local-gov
24,13,30,Private
52,13,40,Federal-gov
23,9,40,Private
36,14,40,Private
40,10,40,Private
30,10,40,Private
41,5,35,Private
59,9,40,Private
27,14,37,Private
41,10,50,Private
27,13,35,Private
50,9,40,Private
29,3,40,Private
38,13,55,Private
30,9,60,Private
48,13,55,Private
39,12,40,Local-gov
40,11,40,Private
27,7,40,Local-gov
59,14,40,Self-emp-not-inc
34,9,50,Private
47,15,60,Self-emp-inc
64,2,20,Self-emp-inc
